	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario1_ST_B_CELL_ANTIGEN_RECEPTOR_weka_svm_weights_r_svm_rbf	0.568561872909699	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4423432473501148	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	95.44567229888914	0.4792276142644932	99.76046244411167	23	13	0.0
utahontario1_ST_B_CELL_ANTIGEN_RECEPTOR_weka_svm_weights_r_svm_rbf_Training_Data	0.6098039215686275	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.07071483474250559	0.4122720171877178	6.0	3.0	3.0	118.0	82.0	36.0	39.0	3.0	36.0	85.0	82.0	3.0	0.04838709677419355	0.5	0.5	0.9516129032258065	0.6949152542372882	0.3050847457627119	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9647058823529412	0.03529411764705882	95.3707135999542	0.453935801776433	97.76099769845713	85	39	0.041628959276018174
utahontario1_ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS_weka_svm_weights_r_svm_rbf	0.5652173913043478	0.6111111111111112	0.36111111111111116	-0.02777777777777768	NA	0.38888888888888884	-0.05439330543933049	0.4436604635831986	1.0	0.0	1.0	35.0	22.0	13.0	13.0	0.0	13.0	23.0	22.0	1.0	0.027777777777777776	0.0	1.0	0.9722222222222222	0.6285714285714286	0.37142857142857144	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9565217391304348	0.043478260869565216	95.72989182678482	0.4856816024518173	101.10398445121565	22	14	-0.04347826086956519
utahontario1_ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS_weka_svm_weights_r_svm_rbf_Training_Data	0.5882352941176471	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.020923805763916253	0.42323552422860683	5.0	2.0	3.0	119.0	82.0	37.0	39.0	2.0	37.0	85.0	82.0	3.0	0.04032258064516129	0.4	0.6	0.9596774193548387	0.6890756302521008	0.31092436974789917	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9647058823529412	0.03529411764705882	97.90689710612611	0.4632932436924135	99.77624490749344	84	40	0.0159879336349924
utahontario1_ST_ERK1_ERK2_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.5317725752508361	0.5833333333333334	0.36111111111111116	-0.05555555555555547	NA	0.41666666666666663	-0.10655737704918021	0.45136829244264665	2.0	0.0	2.0	34.0	21.0	13.0	13.0	0.0	13.0	23.0	21.0	2.0	0.05555555555555555	0.0	1.0	0.9444444444444444	0.6176470588235294	0.38235294117647056	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9130434782608695	0.08695652173913043	97.39303218636289	0.4887452730984211	101.74174653208138	21	15	-0.08695652173913049
utahontario1_ST_ERK1_ERK2_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6642533936651583	0.7096774193548387	0.3145161290322581	0.024193548387096864	NA	0.29032258064516125	0.15101721439749613	0.4017489804327659	5.0	4.0	1.0	119.0	84.0	35.0	39.0	4.0	35.0	85.0	84.0	1.0	0.04032258064516129	0.8	0.2	0.9596774193548387	0.7058823529411765	0.29411764705882354	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9882352941176471	0.011764705882352941	92.93642390111842	0.4460721733077691	96.06746270602402	88	36	0.09079939668174974
utahontario1_ST_FAS_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.48494983277591974	0.6666666666666666	0.36111111111111116	0.02777777777777779	50	0.33333333333333337	0.0962343096234308	0.46041429265903067	1.0	1.0	0.0	35.0	23.0	12.0	13.0	1.0	12.0	23.0	23.0	0.0	0.027777777777777776	1.0	0.0	0.9722222222222222	0.6571428571428571	0.34285714285714286	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	1.0	0.0	99.3449136210653	0.4815048540311143	100.23451378308326	24	12	0.07692307692307687
utahontario1_ST_FAS_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.58763197586727	0.6693548387096774	0.3145161290322581	-0.016129032258064502	50	0.3306451612903226	-0.012749003984063966	0.4250360327123572	4.0	1.0	3.0	120.0	82.0	38.0	39.0	1.0	38.0	85.0	82.0	3.0	0.03225806451612903	0.25	0.75	0.967741935483871	0.6833333333333333	0.31666666666666665	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9647058823529412	0.03529411764705882	98.32340798190513	0.46684683555991324	100.54155728210759	83	41	-0.009653092006033148
utahontario1_ST_GA12_PATHWAY_weka_svm_weights_r_svm_rbf	0.6254180602006689	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44665455389132064	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.37593528759096	0.47931065291870883	99.77774854011014	23	13	0.0
utahontario1_ST_GA12_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.481447963800905	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.018668831168830863	0.430745964304793	2.0	1.0	1.0	122.0	84.0	38.0	39.0	1.0	38.0	85.0	84.0	1.0	0.016129032258064516	0.5	0.5	0.9838709677419355	0.6885245901639344	0.3114754098360656	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9882352941176471	0.011764705882352941	99.64428407311357	0.4678730021230161	100.76255564051232	85	39	0.01387631975867265
utahontario1_ST_GA13_PATHWAY_weka_svm_weights_r_svm_rbf	0.5016722408026756	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.451933321507948	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.51495012979069	0.48800702814341834	101.58806661899636	23	13	0.0
utahontario1_ST_GA13_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6226244343891404	0.7096774193548387	0.3145161290322581	0.024193548387096864	NA	0.29032258064516125	0.17850570482149433	0.3979725850426666	13.0	8.0	5.0	111.0	80.0	31.0	39.0	8.0	31.0	85.0	80.0	5.0	0.10483870967741936	0.6153846153846154	0.38461538461538464	0.8951612903225806	0.7207207207207207	0.27927927927927926	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9411764705882353	0.058823529411764705	92.06283193228644	0.4486406376824209	96.62061502147537	88	36	0.14630467571644035
utahontario1_ST_GAQ_PATHWAY_weka_svm_weights_r_svm_rbf	0.5451505016722408	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	-0.05439330543933049	0.4473222820332141	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.52001290558943	0.4889533172325911	101.7850549275407	23	13	0.0
utahontario1_ST_GAQ_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5870286576168929	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.028030003947887884	0.4262586347783189	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	98.60623200735057	0.46521068850307185	100.18919166557711	82	42	-0.02141779788838616
utahontario1_ST_GRANULE_CELL_SURVIVAL_PATHWAY_weka_svm_weights_r_svm_rbf	0.43143812709030105	0.6111111111111112	0.36111111111111116	-0.02777777777777768	NA	0.38888888888888884	-0.10655737704918021	0.4768837636622015	1.0	0.0	1.0	35.0	22.0	13.0	13.0	0.0	13.0	23.0	22.0	1.0	0.027777777777777776	0.0	1.0	0.9722222222222222	0.6285714285714286	0.37142857142857144	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9565217391304348	0.043478260869565216	102.89857865771162	0.4928540493278211	102.59706747879565	22	14	-0.04347826086956519
utahontario1_ST_GRANULE_CELL_SURVIVAL_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5942684766214178	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.018668831168830863	0.42548393014020097	2.0	1.0	1.0	122.0	84.0	38.0	39.0	1.0	38.0	85.0	84.0	1.0	0.016129032258064516	0.5	0.5	0.9838709677419355	0.6885245901639344	0.3114754098360656	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9882352941176471	0.011764705882352941	98.42701990687746	0.46246853816002215	99.59863381064119	85	39	0.01387631975867265
utahontario1_ST_G_ALPHA_I_PATHWAY_weka_svm_weights_r_svm_rbf	0.5618729096989966	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44355210864982575	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	95.70651177176052	0.4760323352242023	99.09530354005598	23	13	0.0
utahontario1_ST_G_ALPHA_I_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5550527903469081	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.0028146361077602627	0.42760059184460425	3.0	1.0	2.0	121.0	83.0	38.0	39.0	1.0	38.0	85.0	83.0	2.0	0.024193548387096774	0.3333333333333333	0.6666666666666666	0.9758064516129032	0.6859504132231405	0.3140495867768595	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9764705882352941	0.023529411764705882	98.91666637518657	0.46462949717176866	100.06402452921213	84	40	0.002111613876319751
utahontario1_ST_G_ALPHA_S_PATHWAY_weka_svm_weights_r_svm_rbf	0.5719063545150501	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	-0.05439330543933049	0.4465852763223659	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.36098706766508	0.4818272671736022	100.30163029147147	23	13	0.0
utahontario1_ST_G_ALPHA_S_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3173453996983409	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.44237732362758975	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	102.33496156881057	0.47556591066776965	102.41932386984114	85	39	0.0
utahontario1_ST_IL_13_PATHWAY_weka_svm_weights_r_svm_rbf	0.46153846153846156	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.45226901620034377	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.58738393723506	0.48783026736231727	101.55127045629675	23	13	0.0
utahontario1_ST_IL_13_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5764705882352941	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.006797583081571053	0.43299442989526876	10.0	3.0	7.0	114.0	78.0	36.0	39.0	3.0	36.0	85.0	78.0	7.0	0.08064516129032258	0.3	0.7	0.9193548387096774	0.6842105263157895	0.3157894736842105	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9176470588235294	0.08235294117647059	100.16442067935569	0.47322780804662995	101.91578296368328	81	43	-0.005429864253393646
utahontario1_ST_INTEGRIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5919732441471572	0.6666666666666666	0.36111111111111116	0.02777777777777779	75	0.33333333333333337	0.1459854014598539	0.42441202686448853	7.0	4.0	3.0	29.0	20.0	9.0	13.0	4.0	9.0	23.0	20.0	3.0	0.19444444444444445	0.5714285714285714	0.42857142857142855	0.8055555555555556	0.6896551724137931	0.3103448275862069	0.3611111111111111	0.3076923076923077	0.6923076923076923	0.6388888888888888	0.8695652173913043	0.13043478260869565	91.57660138022403	0.4858146597130738	101.13168288410932	24	12	0.17725752508361214
utahontario1_ST_INTEGRIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6829562594268477	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	0.25786593707250344	0.3831585065812267	21.0	12.0	9.0	103.0	76.0	27.0	39.0	12.0	27.0	85.0	76.0	9.0	0.1693548387096774	0.5714285714285714	0.42857142857142855	0.8306451612903226	0.7378640776699029	0.2621359223300971	0.31451612903225806	0.3076923076923077	0.6923076923076923	0.6854838709677419	0.8941176470588236	0.10588235294117647	88.63589734712895	0.446441612987768	96.14702636142363	88	36	0.2018099547511314
utahontario1_ST_INTERFERON_GAMMA_PATHWAY_weka_svm_weights_r_svm_rbf	0.5852842809364549	0.6944444444444444	0.36111111111111116	0.05555555555555558	NA	0.3055555555555556	0.18852459016393439	0.4347587265349768	2.0	2.0	0.0	34.0	23.0	11.0	13.0	2.0	11.0	23.0	23.0	0.0	0.05555555555555555	1.0	0.0	0.9444444444444444	0.6764705882352942	0.3235294117647059	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	1.0	0.0	93.80913847000762	0.47169600906195075	98.19261369001748	25	11	0.15384615384615374
utahontario1_ST_INTERFERON_GAMMA_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4337858220211162	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4404784710750443	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	101.89570080065882	0.4774060778145808	102.81562787472502	84	40	-0.0117647058823529
utahontario1_ST_INTERLEUKIN_13_PATHWAY_weka_svm_weights_r_svm_rbf	0.4816053511705685	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.45594832502011035	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	98.38127896332982	0.49145277456157566	102.30536513416665	23	13	0.0
utahontario1_ST_INTERLEUKIN_13_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6066365007541479	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.07071483474250559	0.4265390067058268	8.0	4.0	4.0	116.0	81.0	35.0	39.0	4.0	35.0	85.0	81.0	4.0	0.06451612903225806	0.5	0.5	0.9354838709677419	0.6982758620689655	0.3017241379310345	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9529411764705882	0.047058823529411764	98.67109032827719	0.4633363731465834	99.78553339818603	85	39	0.055505279034690824
utahontario1_ST_INTERLEUKIN_4_PATHWAY_weka_svm_weights_r_svm_rbf	0.5752508361204013	0.6111111111111112	0.36111111111111116	-0.02777777777777768	NA	0.38888888888888884	0.07874015748031475	0.44704623585246633	3.0	1.0	2.0	33.0	21.0	12.0	13.0	1.0	12.0	23.0	21.0	2.0	0.08333333333333333	0.3333333333333333	0.6666666666666666	0.9166666666666666	0.6363636363636364	0.36363636363636365	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9130434782608695	0.08695652173913043	96.46044962873408	0.494669640201024	102.97501770480258	22	14	-0.010033444816053505
utahontario1_ST_INTERLEUKIN_4_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6355957767722473	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.08646762310973272	0.40744299101967874	7.0	4.0	3.0	117.0	82.0	35.0	39.0	4.0	35.0	85.0	82.0	3.0	0.056451612903225805	0.5714285714285714	0.42857142857142855	0.9435483870967742	0.7008547008547008	0.29914529914529914	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9647058823529412	0.03529411764705882	94.25361699276672	0.450703675121212	97.06491705166601	86	38	0.06726998491704372
utahontario1_ST_JAK_STAT_PATHWAY_weka_svm_weights_r_svm_rbf	0.6555183946488294	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4365731031773464	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	94.20063172659462	0.46767095484410104	97.35472109329895	23	13	0.0
utahontario1_ST_JAK_STAT_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3969834087481146	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4370651762463706	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.10610473309592	0.47296207541769786	101.85855397486202	85	39	0.0
utahontario1_ST_JNK_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.4080267558528428	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.46251091327571037	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	99.79730747021638	0.4947137634994115	102.98420281960121	23	13	0.0
utahontario1_ST_JNK_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5499245852187029	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.10250391236306737	0.4170931648748698	5.0	3.0	2.0	119.0	83.0	36.0	39.0	3.0	36.0	85.0	83.0	2.0	0.04032258064516129	0.6	0.4	0.9596774193548387	0.6974789915966386	0.3025210084033613	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9764705882352941	0.023529411764705882	96.48598768144758	0.4605519222048459	99.18586555740019	86	38	0.05339366515837107
utahontario1_ST_MYOCYTE_AD_PATHWAY_weka_svm_weights_r_svm_rbf	0.4882943143812709	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44892254437455725	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.86530610479407	0.4838157717561137	100.7155758380528	23	13	0.0
utahontario1_ST_MYOCYTE_AD_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.4419306184012066	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4346551201437936	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.54858746115835	0.46905537405682135	101.01719486360753	85	39	0.0
utahontario1_ST_P38_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.5418060200668896	0.6111111111111112	0.36111111111111116	-0.02777777777777768	NA	0.38888888888888884	-0.0706319702602231	0.4715578764283291	5.0	2.0	3.0	31.0	20.0	11.0	13.0	2.0	11.0	23.0	20.0	3.0	0.1388888888888889	0.4	0.6	0.8611111111111112	0.6451612903225806	0.3548387096774194	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8695652173913043	0.13043478260869565	101.74939668043442	0.4958656389645868	103.2239878938822	22	14	0.02341137123745818
utahontario1_ST_P38_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6820512820512821	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.1484780994803268	0.3890913346661218	11.0	6.0	5.0	113.0	80.0	33.0	39.0	6.0	33.0	85.0	80.0	5.0	0.08870967741935484	0.5454545454545454	0.45454545454545453	0.9112903225806451	0.7079646017699115	0.2920353982300885	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9411764705882353	0.058823529411764705	90.00833599087193	0.4426782771479918	95.33654288571823	86	38	0.09502262443438925
utahontario1_ST_PAC1_RECEPTOR_PATHWAY_weka_svm_weights_r_svm_rbf	0.48494983277591974	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4509737230696773	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.3078948200818	0.48602754453449715	101.17599896189861	23	13	0.0
utahontario1_ST_PAC1_RECEPTOR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.3460030165912519	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4406024623356527	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.92438364720525	0.4774193971268427	102.81849636240607	85	39	0.0
utahontario1_ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY_weka_svm_weights_r_svm_rbf	0.5618729096989966	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4502050619732838	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.14203860874642	0.48035075180149084	99.99426516487347	23	13	0.0
utahontario1_ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.607843137254902	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.11793335829277428	0.40886149428462737	11.0	6.0	5.0	113.0	80.0	33.0	39.0	6.0	33.0	85.0	80.0	5.0	0.08870967741935484	0.5454545454545454	0.45454545454545453	0.9112903225806451	0.7079646017699115	0.2920353982300885	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9411764705882353	0.058823529411764705	94.58175876077912	0.45388424717084813	97.74989474147905	86	38	0.09502262443438925
utahontario1_ST_STAT3_PATHWAY_weka_svm_weights_r_svm_rbf	0.6555183946488294	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.448332977602486	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.73809358993707	0.48208734578543416	100.35577066614083	23	13	0.0
utahontario1_ST_STAT3_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.40995475113122176	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4406199012710457	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.92841778884842	0.47643603578930327	102.6067166678331	85	39	0.0
utahontario1_ST_TUMOR_NECROSIS_FACTOR_PATHWAY_weka_svm_weights_r_svm_rbf	0.43645484949832775	0.5833333333333334	0.36111111111111116	-0.05555555555555547	NA	0.41666666666666663	-0.06299212598425197	0.4741040940064161	2.0	0.0	2.0	34.0	21.0	13.0	13.0	0.0	13.0	23.0	21.0	2.0	0.05555555555555555	0.0	1.0	0.9444444444444444	0.6176470588235294	0.38235294117647056	0.3611111111111111	0.0	1.0	0.6388888888888888	0.9130434782608695	0.08695652173913043	102.29880135658948	0.496733729718064	103.40469771199913	21	15	-0.08695652173913049
utahontario1_ST_TUMOR_NECROSIS_FACTOR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5915535444947211	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.08646762310973272	0.4184203835195629	6.0	3.0	3.0	118.0	82.0	36.0	39.0	3.0	36.0	85.0	82.0	3.0	0.04838709677419355	0.5	0.5	0.9516129032258065	0.6949152542372882	0.3050847457627119	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9647058823529412	0.03529411764705882	96.79301261637036	0.46020795732340203	99.11178823225511	85	39	0.041628959276018174
utahontario1_ST_TYPE_I_INTERFERON_PATHWAY_weka_svm_weights_r_svm_rbf	0.5953177257525084	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44853476302338624	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.78163340946251	0.48255474489581035	100.45306879756978	23	13	0.0
