@relation data

@attribute id string
@attribute 3725 numeric
@attribute 4208 numeric
@attribute 257397 numeric
@attribute 1147 numeric
@attribute 148022 numeric
@attribute 59307 numeric
@attribute 4205 numeric
@attribute 2002 numeric
@attribute 54106 numeric
@attribute 9450 numeric
@attribute 6416 numeric
@attribute 4615 numeric
@attribute 3929 numeric
@attribute 8737 numeric
@attribute 1386 numeric
@attribute 51135 numeric
@attribute 10333 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5600 numeric
@attribute 5605 numeric
@attribute 4214 numeric
@attribute 5606 numeric
@attribute 9252 numeric
@attribute 30849 numeric
@attribute 5604 numeric
@attribute 5609 numeric
@attribute 3551 numeric
@attribute 23643 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 1385 numeric
@attribute 7314 numeric
@attribute 6196 numeric
@attribute 929 numeric
@attribute 6197 numeric
@attribute 9641 numeric
@attribute 5595 numeric
@attribute 8411 numeric
@attribute 4791 numeric
@attribute 5598 numeric
@attribute 4790 numeric
@attribute 4793 numeric
@attribute 4792 numeric
@attribute 6195 numeric
@attribute 5594 numeric
@attribute 3661 numeric
@attribute 8517 numeric
@attribute 5599 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 1432 numeric
@attribute 5970 numeric
@attribute 9261 numeric
@attribute 7189 numeric
@attribute 11035 numeric
@attribute 5516 numeric
@attribute 5515 numeric
@attribute 5518 numeric
@attribute 5289 numeric
@attribute 51295 numeric
@attribute 23118 numeric
@attribute 353376 numeric
@attribute 5519 numeric
@attribute 1849 numeric
@attribute 3654 numeric
@attribute 1848 numeric
@attribute 1845 numeric
@attribute 1846 numeric
@attribute 64145 numeric
@attribute 11213 numeric
@attribute 29110 numeric
@attribute 466 numeric
@attribute 7098 numeric
@attribute 5528 numeric
@attribute 7099 numeric
@attribute 10454 numeric
@attribute 51284 numeric
@attribute 4064 numeric
@attribute 7096 numeric
@attribute 2353 numeric
@attribute 7097 numeric
@attribute 51311 numeric
@attribute 3665 numeric
@attribute Class {Control,BRCACancer}

@data
C05,0.561,0.3745,0.8336,0.7983,0.3876,0.8343,0.5566,0.4282,0.2607,0.3067,0.3786,1.6559,-0.0216,0.8602,1.1183,0.9753,0.9395,0.6914,-0.0065,0.079,0.2836,1.597,0.6832,0.3461,0.5238,0.3624,0.4703,0.6928,0.4578,0.7819,0.1357,1.1785,0.629,0.0496,2.0747,1.1028,0.5312,0.8706,0.3605,0.7389,0.2905,1.0739,0.7379,1.6729,0.9093,1.5008,0.6281,0.153,0.6878,0.2404,0.1473,0.7992,1.1552,0.7199,0.7867,0.6383,0.3863,1.34,1.1161,0.5656,0.1861,1.0128,0.2609,0.5269,0.996,0.5822,1.6925,0.8704,0.0633,0.5498,1.1167,0.8822,0.7429,0.0098,0.8655,2.4737,0.0896,0.0574,0.7733,1.4613,1.2721,0.9217,1.6292,0.3611,BRCACancer
C06,0.2724,0.0355,0.2995,0.1771,0.253,0.2911,0.247,0.0872,0.1642,0.0298,0.0823,0.5813,-0.1017,0.3055,0.4211,-0.0041,0.308,0.2001,-0.0407,-0.0824,0.1635,0.3522,0.5727,0.1431,0.1007,0.1769,0.1993,0.3259,0.2824,0.1868,0.0752,0.2438,0.6,0.0301,0.4846,0.3419,0.1027,0.3107,-0.0984,0.3444,0.2389,0.3822,0.4776,0.8963,0.37,0.6402,0.3585,0.0221,0.1558,-0.0613,0.036,0.2537,0.5912,0.5172,0.2052,0.079,0.1378,0.4348,0.4764,0.2579,0.0236,0.3532,-0.0635,0.152,0.1203,0.2579,-0.0281,0.2567,-0.0557,0.2984,0.2445,0.304,0.0186,-0.05,0.2996,0.3606,0.0349,-0.0824,-0.1083,0.1296,0.7035,0.219,0.5898,0.0448,Control
C07,0.8757,0.493,0.9872,0.972,0.3943,0.8939,0.5654,0.3642,0.2358,0.3725,0.4296,1.6241,-0.0567,1.1427,1.3324,1.1923,1.1534,0.8387,0.0191,0.0854,0.2971,1.5039,0.6829,0.3637,0.7062,0.3623,0.4486,0.7662,0.5933,1.0637,0.3471,1.3256,0.3876,0.0545,1.977,1.3565,0.5802,0.7954,0.3827,0.8016,0.3355,1.1209,0.7583,1.6637,0.8659,1.6223,0.5604,0.2331,0.8201,0.3501,0.153,0.9322,1.2031,0.8171,0.6435,0.6077,0.4556,1.499,1.1855,0.6577,0.2259,1.086,0.2265,0.603,0.8715,0.586,1.2285,0.8236,0.0162,0.691,1.1419,1.0417,1.1239,0.366,0.8947,2.2097,0.1074,0.2143,0.9442,1.3827,1.1656,1.0059,1.4299,0.2335,Control
C08,0.7973,0.534,1.2083,1.195,0.5267,0.9244,0.6751,0.3645,0.2807,0.4152,0.4576,1.5593,-0.1132,1.2888,1.3132,1.5827,1.2915,0.959,0.0551,0.0196,0.382,1.7148,0.8381,0.5711,0.7453,0.4813,0.5639,0.8504,0.6317,1.103,0.3254,1.5147,0.6977,0.0907,2.0065,1.5632,0.7001,0.9733,0.6623,0.9931,0.4873,1.2493,0.9513,1.9033,0.8793,1.6232,0.6374,0.3751,1.0589,0.4015,0.3711,1.0155,1.4,0.8103,0.8229,0.7927,0.664,1.5117,1.3626,0.9026,0.2849,1.2903,0.2721,0.8054,1.322,0.6909,1.5955,1.0907,0.0577,0.748,1.3263,1.2683,1.2037,0.2527,1.0528,2.4333,0.1548,0.3718,1.4025,1.7366,1.562,1.1095,1.9065,0.2983,Control
C09,1.0962,0.3874,0.9314,0.9379,0.5419,0.7976,0.5422,0.3339,0.1432,0.2757,0.4093,1.7397,-0.1665,1.2188,1.3487,1.1351,1.1847,0.7392,0.0061,0.0653,0.3803,1.6979,0.7237,0.3493,0.6521,0.4251,0.4784,0.8242,0.5182,1.0486,0.1915,1.3615,0.4294,0.0451,1.9039,1.2714,0.6056,0.881,0.3954,0.9559,0.3757,1.196,0.9308,1.946,0.8706,1.5206,0.5848,0.3247,0.7813,0.3246,0.2128,0.9567,1.278,0.8215,0.7536,0.6585,0.4548,1.4458,1.2673,0.6185,0.1993,1.1449,0.2893,0.5486,1.282,0.6143,1.8655,0.9792,0.0878,0.6258,1.0668,0.8938,0.9083,0.2651,0.9487,2.2441,0.1176,0.2799,1.2697,1.829,2.3816,1.1115,1.5293,0.3001,Control
C10,0.8773,0.5602,1.0428,0.8374,0.5211,0.8685,0.5382,0.3241,0.2432,0.3464,0.3655,1.8492,-0.1575,1.2409,1.4558,1.0123,1.2521,0.9184,-0.0232,0.0709,0.3152,1.7154,0.8628,0.2996,0.7675,0.3825,0.4483,0.8353,0.607,1.0876,0.1751,1.4736,0.5781,0.1059,2.3595,1.1419,0.6978,0.854,0.3883,0.9824,0.4575,1.3181,0.8267,2.007,1.0389,1.5613,0.582,0.2655,0.6542,0.4247,0.2129,1.0218,1.2172,0.8336,0.7522,0.5216,0.4175,1.5109,1.1633,0.6323,0.2287,1.2723,0.3573,0.5083,1.3845,0.5706,1.7929,0.962,0.0601,0.6814,1.1318,0.918,0.9417,0.1902,1.0611,2.3095,0.1343,0.1904,1.319,1.7525,1.2761,1.3342,1.6093,0.3948,BRCACancer
C11,1.0199,0.493,1.3013,1.1954,0.6621,1.0955,0.6981,0.4473,0.1993,0.3278,0.5452,1.7277,-0.0254,1.3211,1.3085,1.5215,1.1609,0.9055,-0.0206,0.1131,0.4665,1.6869,0.9169,0.5728,0.6893,0.5718,0.6591,0.8964,0.6166,1.0904,0.3555,1.3769,0.4639,0.0502,2.0935,1.536,0.6989,1.0401,0.6178,1.0526,0.5529,1.2045,1.0403,1.9605,0.9933,1.6979,0.7211,0.4903,1.0132,0.2865,0.5331,1.0379,1.5603,0.8803,0.8104,0.8125,0.6664,1.3868,1.3826,0.9134,0.3686,1.2912,0.2639,0.7982,1.1322,0.8586,1.7963,1.1082,0.0105,0.7091,1.3658,1.2362,1.0863,0.0915,1.0379,2.3628,0.256,0.5227,1.1431,1.3373,1.6417,1.2505,1.7051,0.4367,Control
C12,0.791,0.4887,0.7862,0.6328,0.4499,0.7913,0.5003,0.2536,0.1714,0.1444,0.2738,1.2737,-0.0534,0.7801,0.9435,0.7351,0.6752,0.5826,-0.0231,0.0013,0.3275,1.3805,0.6656,0.3158,0.4486,0.2652,0.4317,0.5623,0.3293,0.6934,0.1511,0.8643,0.4201,0.0308,1.5254,0.9261,0.4361,0.8388,0.2691,0.8806,0.3246,0.8912,0.7585,1.4375,0.615,1.4198,0.5026,0.2021,0.6454,0.0786,0.1093,0.6049,1.1479,0.693,0.5372,0.3727,0.4543,1.0128,1.0396,0.4945,0.2081,1.0406,0.0812,0.4556,0.7388,0.4968,1.5237,0.7906,0.1726,0.4183,0.6147,0.7148,0.5666,0.0541,0.713,1.2752,0.1335,0.1704,0.8926,0.6754,0.9171,0.7825,1.12,0.2632,BRCACancer
D01,0.5089,0.8899,1.1548,0.9758,0.3089,0.7724,1.4491,0.1844,0.3821,0.4579,0.7384,1.3188,-0.0033,1.2199,1.2723,1.401,1.4117,0.9256,-0.0743,-0.1456,0.3887,2.7613,0.7383,0.8369,0.62,0.8801,0.4953,1.2541,0.4469,1.2539,0.6773,1.4884,0.354,0.1293,1.5214,1.7691,0.6847,0.7586,0.5857,0.8727,0.2852,1.5223,0.6064,1.6606,0.7397,1.677,0.764,0.1174,1.1365,0.3071,0.3249,1.4617,1.2261,0.9626,0.7654,0.7961,0.4853,1.243,0.9702,1.0862,0.2153,1.6634,0.2374,0.9365,0.675,0.5007,1.3069,0.684,-0.0599,0.7492,1.9004,0.9553,0.8542,0.0646,0.7234,1.8407,0.2925,0.1509,0.7919,1.0764,0.7339,2.2568,1.2856,0.1272,BRCACancer
D02,0.9631,0.7633,1.1537,0.9709,0.5869,0.7391,0.6448,0.431,0.2658,0.3865,0.4208,1.4584,-0.1343,1.1322,1.2509,1.1327,1.264,0.7982,-0.039,0.114,0.4133,2.0025,0.7786,0.5169,0.6451,0.4381,0.5621,0.8039,0.4102,1.0174,0.1541,1.4977,0.4723,0.0597,1.9818,1.3936,0.5612,0.9158,0.3848,1.0907,0.422,1.2184,0.8553,1.8134,0.862,1.712,0.6057,0.3654,0.7929,0.2004,0.3445,0.9554,1.4141,0.9428,0.7325,0.648,0.544,1.2742,1.2707,0.7286,0.2622,1.2708,0.2604,0.6717,1.2343,0.6875,1.9578,0.8983,0.1609,0.58,0.9277,0.9414,0.9992,0.0865,0.9521,2.1645,0.2371,0.3479,2.1162,1.3793,1.2106,1.204,1.5966,0.3895,BRCACancer
D03,0.88,0.7236,0.8953,0.8277,0.4296,0.7819,0.6166,0.291,0.2039,0.342,0.3507,1.8549,-0.0971,0.9273,1.2068,1.0443,1.1327,0.6909,-0.0082,0.1128,0.3607,1.9059,0.848,0.3698,0.5656,0.4145,0.5185,0.8155,0.3526,0.8984,0.157,1.2549,0.4277,0.0714,1.926,1.3365,0.6116,0.9147,0.3097,0.9146,0.3654,1.0942,0.6728,1.6918,0.8383,1.6481,0.5843,0.3056,0.6973,0.2214,0.2002,0.9972,1.2419,0.8701,0.5624,0.6455,0.3872,1.2776,1.138,0.661,0.1702,1.1816,0.2188,0.5686,1.1995,0.6137,1.9519,0.9378,0.0498,0.4452,1.1899,0.8828,0.8461,0.1136,0.8197,2.2288,0.1147,0.2449,1.5259,1.2929,1.0222,1.2036,1.3856,0.2968,BRCACancer
D04,0.7995,0.6215,1.0716,1.0682,0.6271,0.7832,0.712,0.4079,0.2364,0.4503,0.4436,1.8477,-0.1278,1.0755,1.2812,1.3985,1.4927,0.7717,-0.0625,-0.0119,0.3936,2.0988,0.8347,0.5539,0.6658,0.5941,0.5628,0.894,0.6613,1.0279,0.3456,1.3986,0.3465,0.0485,2.3259,1.5123,0.6698,0.9905,0.4832,1.1557,0.4582,1.2616,0.8695,1.9513,0.9416,1.6749,0.6337,0.1994,0.8644,0.4327,0.3953,1.1294,1.3386,0.8342,0.7656,0.7591,0.6316,1.4074,1.1751,0.8247,0.2245,1.401,0.2883,0.6645,1.3128,0.7216,2.1897,1.254,0.1468,0.5633,1.5998,1.002,1.0484,0.0515,0.9948,2.7677,0.1983,0.3405,1.2075,1.8946,1.183,1.8594,1.9457,0.4215,BRCACancer
D05,0.754,0.5908,1.0501,1.0563,0.4675,0.7908,0.5806,0.2988,0.3177,0.4889,0.3941,2.002,-0.0983,1.1811,1.3927,1.3275,1.4248,0.836,0.0356,0.0065,0.3797,1.8024,0.7963,0.3343,0.7005,0.5086,0.4676,0.9202,0.6609,0.9925,0.2167,1.4245,0.391,0.1203,2.6149,1.3747,0.6643,0.8171,0.4249,0.9538,0.412,1.219,0.8458,2.198,1.0789,1.6996,0.5744,0.3744,0.7921,0.4919,0.2594,1.1513,1.3071,0.9643,0.6987,0.778,0.5117,1.5587,1.2305,0.7288,0.1722,1.2197,0.3939,0.5965,1.4303,0.6282,1.9854,1.2119,0.0526,0.7019,1.605,1.1108,1.0209,0.3629,0.9797,2.6972,0.1743,0.3184,1.1406,1.815,1.6839,1.9712,2.0641,0.3113,BRCACancer
D06,0.9539,0.6868,1.2013,1.2845,0.6206,0.9309,0.7085,0.4233,0.2661,0.4926,0.5062,1.6791,-0.1244,1.3461,1.468,1.639,1.4805,1.0099,-0.033,-0.0272,0.4386,2.005,0.844,0.5748,0.8378,0.6168,0.6639,1.0235,0.6221,1.1641,0.4186,1.5403,0.393,0.0944,2.301,1.6101,0.7695,1.0635,0.5631,1.061,0.5461,1.3989,0.9199,2.086,1.0103,1.7145,0.6832,0.4206,1.1561,0.4138,0.5478,1.1899,1.468,0.9306,0.8304,0.9836,0.6831,1.5434,1.3741,0.8851,0.2429,1.461,0.4052,0.8862,1.4267,0.77,2.0407,1.2061,0.0439,0.7411,1.4128,1.2466,1.2517,0.232,1.1447,2.5441,0.3023,0.3982,1.7287,1.8817,1.5613,1.8162,1.8529,0.3621,BRCACancer
D07,0.885,0.634,1.1987,1.1579,0.5279,1.0375,0.5992,0.3049,0.2605,0.417,0.4353,1.6102,-0.0802,1.3063,1.4078,1.5015,1.2048,0.8661,-0.0072,0.0422,0.4559,1.7326,0.8522,0.4517,0.7805,0.5184,0.5975,0.9081,0.4898,1.1037,0.2863,1.4636,0.2878,0.0334,2.4443,1.4979,0.7319,0.9348,0.4668,1.0734,0.5703,1.1585,0.9429,1.9997,1.0348,1.7148,0.6772,0.5088,1.0501,0.3292,0.3427,1.0984,1.4913,0.9782,0.8018,0.8305,0.6353,1.5137,1.3801,0.9069,0.2443,1.1994,0.2575,0.7061,1.1784,0.7589,1.941,1.1704,0.1066,0.6641,1.2293,1.2203,1.0833,0.2041,1.0423,2.4592,0.2154,0.3131,0.8305,1.6719,1.7021,1.2725,1.7551,0.3796,Control
D08,0.6983,0.4234,0.9323,0.9017,0.3721,0.6157,0.4924,0.196,0.2781,0.2126,0.327,1.6227,-0.0576,0.9809,1.211,1.0916,0.915,0.7061,-0.0247,-0.0496,0.3521,1.534,0.7627,0.362,0.5216,0.3849,0.3851,0.7363,0.3545,0.7978,0.2089,1.1169,0.5278,0.0717,1.9392,1.2134,0.5306,0.8146,0.3075,0.8089,0.2637,1.0411,0.6491,1.7568,0.8024,1.5336,0.5483,0.2535,0.6594,0.2414,0.1973,0.8615,1.1777,0.8053,0.5567,0.5403,0.455,1.2686,1.0883,0.6048,0.1252,1.1704,0.119,0.4985,0.9122,0.4943,1.5696,0.8801,-0.0124,0.5266,1.0392,0.8499,0.8554,0.2007,0.8431,2.1372,0.1539,0.1754,0.6998,1.2598,1.1539,1.1587,1.3248,0.2239,Control
D09,0.8836,0.5369,1.0687,1.0917,0.4882,0.8536,0.6288,0.3659,0.2956,0.3835,0.461,1.7296,-0.1634,1.2095,1.3448,1.4031,1.1163,0.8789,-0.0304,0.0098,0.4165,1.8582,0.8047,0.4386,0.8409,0.4905,0.6042,0.882,0.6675,1.0173,0.2774,1.4624,0.4986,0.0997,2.1855,1.4348,0.6511,1.0398,0.5718,1.0072,0.4522,1.256,0.8992,2.0723,0.97,1.5693,0.6962,0.2596,0.92,0.396,0.2857,1.0529,1.3852,0.8174,0.6841,0.7807,0.5728,1.4305,1.3326,0.7656,0.2274,1.3139,0.1727,0.6614,1.3951,0.6676,1.7151,1.1873,-0.049,0.6953,1.186,1.0318,1.0223,0.1029,1.0576,2.3578,0.2413,0.3659,1.2225,1.6136,1.1844,1.3201,1.8286,0.33,Control
D10,0.8928,0.4355,1.0854,1.1025,0.5664,0.6813,0.5547,0.1923,0.2445,0.3435,0.5002,1.7113,-0.0542,0.9573,1.1911,0.929,1.2225,0.7784,-0.0524,-0.0528,0.3482,1.513,0.7653,0.4392,0.6659,0.4452,0.3778,0.6619,0.6058,0.871,0.3147,1.2564,0.4889,0.0519,2.2752,1.4264,0.4955,0.8457,0.5913,0.7999,0.3082,0.9598,0.7693,1.7488,0.7363,1.6679,0.5422,0.2504,0.8182,0.2964,0.2167,0.9916,1.2282,0.7308,0.6148,0.6596,0.7506,1.3884,1.2069,0.7779,0.2277,1.1848,0.2797,0.6913,1.1803,0.5099,1.7969,1.0456,0.0819,0.5016,1.2653,1.1257,1.0775,0.0884,0.802,2.3891,0.1134,0.3776,1.2166,1.3567,1.0737,1.0862,2.1882,0.2627,Control
D11,0.3777,0.168,0.5324,0.3623,0.2728,0.2114,0.3714,0.1381,0.1946,0.1229,0.1668,0.9091,0.0568,0.5137,0.6929,0.2899,0.5755,0.4344,-0.0479,-0.1724,0.1474,0.9506,0.7126,0.2002,0.3043,0.46,0.1369,0.4698,0.1445,0.424,0.1362,0.6866,0.5926,0.0587,1.0648,0.8588,0.18,0.3809,0.0855,0.4709,0.0797,0.6449,0.4999,1.1938,0.5048,0.9471,0.3027,0.0597,0.3413,-0.0472,0.0317,0.4135,0.8611,0.5647,0.3625,0.2275,0.2529,0.8004,0.7085,0.4518,0.01,0.7971,-0.0433,0.4136,0.4575,0.2134,0.5559,0.5187,-0.0332,0.3718,0.5841,0.4695,0.3057,0.0941,0.5075,0.8894,0.1053,0.1301,0.4427,0.1908,0.613,0.3923,0.9256,-0.0355,Control
D12,0.7047,0.3497,0.8355,0.9289,0.4959,0.7654,0.527,0.2587,0.123,0.2824,0.284,1.4691,-0.1153,0.8326,0.9522,0.9942,1.1403,0.6356,-0.0643,-0.0394,0.3598,1.4426,0.7899,0.4496,0.4757,0.4226,0.4833,0.5645,0.3561,0.7282,0.2445,0.976,0.6319,0.0201,2.0366,1.4729,0.3729,0.9554,0.3851,0.8827,0.3716,0.9431,0.7984,1.7741,0.6786,1.4867,0.5561,0.0974,0.65,0.2022,0.1674,0.6855,1.3548,0.6694,0.4381,0.5345,0.6259,1.0784,1.1189,0.7468,0.1623,0.9673,0.0999,0.579,1.0228,0.5743,1.5699,0.9099,0.1109,0.4456,1.1019,1.0076,0.7307,0.0506,0.7591,2.0576,0.207,0.4313,0.8758,0.9019,1.2406,0.8027,1.6397,0.1784,Control
E01,0.9607,0.4118,0.9259,0.8615,0.3251,0.7991,0.5195,0.2586,0.0527,0.3174,0.3878,1.7276,-0.0874,1.0197,1.2057,1.1926,1.0511,0.7178,-0.0136,-0.0496,0.3564,1.6468,0.5664,0.3265,0.502,0.4081,0.4785,0.7001,0.4353,0.8381,0.1714,1.3108,0.3144,0.0191,2.6574,1.2801,0.5292,0.7767,0.3775,0.8297,0.3909,1.0068,0.8055,2.1796,0.7983,1.5713,0.4652,0.1733,0.6859,0.254,0.2445,0.8725,1.2735,0.7068,0.5331,0.609,0.4605,1.4561,1.1892,0.5873,0.1436,1.0819,0.219,0.502,1.0786,0.5051,1.5935,0.8782,0.0548,0.5734,1.1635,0.9778,0.9807,0.1978,0.8002,2.3371,0.0693,0.2552,0.9613,1.2611,2.3896,1.267,1.6105,0.2323,BRCACancer
E02,1.3882,0.6736,1.2174,1.1221,0.6026,0.9469,0.6042,0.3868,0.2166,0.4823,0.5055,1.5502,-0.1036,1.3922,1.513,1.4195,1.2944,1.0706,0.0227,0.0783,0.3982,1.8813,0.6714,0.5495,0.9853,0.5434,0.5797,0.8895,0.5077,1.2503,0.2689,1.7482,0.3999,0.0525,2.169,1.4632,0.8016,1.0066,0.5569,1.019,0.4575,1.3706,0.8841,2.0506,1.0249,1.5948,0.5912,0.3291,0.9235,0.4421,0.365,1.269,1.3912,1.0087,0.7733,0.6294,0.6427,1.6224,1.3604,0.8215,0.3401,1.4521,0.3761,0.6953,1.5421,0.6583,1.4098,0.9633,0.1114,0.8275,1.034,1.0775,1.0782,0.4196,1.1726,2.014,0.1871,0.3963,1.6944,1.6933,1.1487,1.2902,1.3858,0.3677,Control
E03,1.0022,0.5046,1.1875,1.1822,0.6152,1.0545,0.6147,0.3691,0.0777,0.4661,0.5039,1.9656,-0.0742,1.2395,1.3085,1.4356,1.1906,0.8622,0.0232,0.0745,0.3878,1.6891,0.7678,0.4318,0.6925,0.5501,0.6279,0.7661,0.6443,1.0267,0.3347,1.4211,0.3404,0.0119,2.5905,1.5285,0.6329,1.1335,0.538,1.1305,0.5264,1.1428,0.9567,2.16,0.9684,1.8187,0.6121,0.3907,0.9809,0.3042,0.3534,1.0223,1.5076,0.7778,0.7224,0.7562,0.7764,1.4463,1.4851,0.7818,0.308,1.1311,0.2784,0.6755,1.424,0.7705,2.2134,1.3836,0.1307,0.5039,1.4582,1.2501,1.2695,0.0934,1.0185,2.9774,0.2111,0.397,1.2336,1.4735,1.7356,1.2985,1.9147,0.6424,Control
E04,1.1535,0.6631,1.2475,1.0777,0.6903,1.0562,0.6654,0.5079,0.1479,0.4346,0.5092,1.8723,-0.0993,1.4161,1.4297,1.5207,1.3206,1.0278,0.0385,0.1121,0.5826,1.8013,0.8896,0.4956,0.8111,0.5435,0.7198,1.0548,0.504,1.1929,0.3125,1.4685,0.2756,0.0568,2.3632,1.5192,0.8395,1.2731,0.4803,1.2139,0.6472,1.3337,1.0079,2.2546,1.0368,1.7083,0.7989,0.4656,1.1388,0.4472,0.4878,1.1893,1.6955,0.9694,0.811,0.8649,0.6333,1.4646,1.4767,0.8559,0.3828,1.4669,0.3435,0.767,1.5714,0.92,1.7133,1.3463,0.1378,0.7313,1.3261,1.1256,1.3202,0.1196,1.0711,2.2085,0.3106,0.3955,1.5944,1.6827,2.1277,1.5971,1.6771,0.4278,Control
E05,0.9051,0.6625,1.1189,0.9936,0.375,0.7708,0.5661,0.2159,0.2275,0.2293,0.4476,1.3367,-0.1269,1.2325,1.4231,1.3768,0.9108,1.0168,0.0107,-0.0148,0.2941,1.7991,0.9287,0.4764,0.848,0.3906,0.4463,0.8801,0.4809,1.2228,0.2815,1.4543,0.5048,0.1104,1.3679,1.3227,0.556,0.8005,0.4399,0.8019,0.2276,1.3495,0.7792,1.567,0.8729,1.4644,0.4658,0.1775,0.9273,0.1487,0.3475,1.0443,1.2875,0.9003,0.6313,0.5814,0.4943,1.4516,1.1079,0.8277,0.2179,1.4046,0.269,0.7254,1.0026,0.4033,1.101,0.7182,-0.1027,0.6921,0.6877,0.8862,1.0002,0.262,1.0584,1.3843,0.1376,0.1764,1.158,1.1906,0.9176,0.8005,1.0298,0.1556,Control
E06,1.1387,0.6316,0.829,0.8472,0.271,0.2923,0.6085,0.0102,0.3658,0.4353,0.3196,1.7244,-0.0226,1.0276,1.1236,1.1397,1.1051,0.689,-0.0128,-0.2645,0.135,1.7651,0.6474,0.3159,0.555,0.4472,0.1953,0.7814,0.7344,0.9018,0.1189,1.2151,0.377,0.1542,2.0041,1.1663,0.5432,0.4629,0.2743,0.6499,0.2523,1.0716,0.4333,1.6602,0.7816,1.4397,0.2522,-1e-04,0.6201,0.3986,0.1168,0.9765,0.9001,0.9209,0.5298,0.6129,0.5139,1.313,0.9275,0.663,0.0422,1.152,0.3611,0.5437,1.0137,0.2306,1.8621,0.8556,-0.3152,0.6364,1.5001,0.8899,0.649,0.2253,0.6974,2.388,0.148,0.3446,1.3052,1.7136,3.1321,1.5036,1.7427,-0.0173,BRCACancer
E07,1.2291,0.696,1.1587,1.0818,0.5965,0.887,0.6664,0.3355,0.426,0.3562,0.4158,1.9452,-0.081,1.2041,1.2862,1.3495,1.578,0.8925,-0.031,0.0464,0.5533,1.8776,0.8563,0.4361,0.713,0.513,0.5956,0.9383,0.5412,1.0908,0.2609,1.4453,0.6369,0.0705,2.4729,1.395,0.7185,0.9472,0.4716,1.1253,0.5026,1.2172,0.9462,2.1813,0.9558,1.6894,0.6418,0.4233,0.7918,0.4349,0.3739,1.2145,1.4829,0.9326,0.6981,0.7466,0.5504,1.4182,1.2567,0.7772,0.2851,1.3731,0.3008,0.6637,1.3448,0.7795,1.7623,1.3057,0.0783,0.6877,1.2868,1.0754,0.8539,0.1178,1.0342,2.2214,0.219,0.2494,1.6865,1.4462,2.5116,1.6601,1.6178,0.3998,BRCACancer
E08,1.0953,0.615,1.1948,1.2624,0.4941,1.0397,0.6811,0.3647,0.1856,0.4957,0.4823,1.9071,-0.0667,1.4126,1.3927,1.5071,1.3476,0.9638,-0.0144,0.1044,0.4586,1.9019,0.7993,0.5235,0.7947,0.5849,0.5988,0.8851,0.6075,1.1717,0.346,1.5914,0.3809,0.0239,2.3807,1.5906,0.7637,1.0552,0.5622,1.1463,0.5242,1.3232,0.9359,2.1859,0.9404,1.6854,0.6345,0.3686,1.0338,0.4112,0.3587,1.1642,1.4912,0.8505,0.7796,0.9115,0.7199,1.5934,1.4257,0.8623,0.3309,1.3762,0.3267,0.7429,1.5333,0.7667,2.0532,1.2987,0.0903,0.6415,1.3337,1.2098,1.231,0.2598,1.0452,2.7603,0.2535,0.4423,1.724,1.9926,2.2463,1.7412,1.8088,0.5071,Control
E09,1.0887,0.5221,1.2274,1.0022,0.7531,0.9286,0.6338,0.324,0.0895,0.3964,0.446,1.8717,-0.1366,1.167,1.3237,1.2499,1.1095,0.8285,0.017,0.009,0.5049,1.7189,0.7904,0.4779,0.7673,0.439,0.5945,0.7655,0.5297,1.0075,0.2708,1.4828,0.6214,0.0622,2.3422,1.3288,0.6333,1.0742,0.5112,1.0477,0.5233,1.1578,0.8282,2.0634,0.8504,1.6831,0.5501,0.3825,0.9124,0.3209,0.425,1.1813,1.4,0.8209,0.7972,0.7357,0.8471,1.5313,1.4917,0.7685,0.321,1.3192,0.3597,0.6883,1.4768,0.798,1.5969,1.0606,0.0967,0.5551,1.1529,1.0432,1.2222,0.2018,0.9853,2.3035,0.2214,0.5073,1.5296,1.4025,1.3647,1.1907,2.0698,0.4215,BRCACancer
E10,1.1073,0.9012,1.3333,1.3073,0.6361,0.738,0.8789,0.2917,0.2224,0.6097,0.5916,1.6826,-0.0383,1.4495,1.551,1.7023,1.6983,1.1332,0.0371,-0.0469,0.4171,2.0115,0.7624,0.6867,0.9281,0.7321,0.5236,1.0087,0.7224,1.377,0.5036,1.711,0.3199,0.1362,2.3024,1.6477,0.7897,0.9698,0.7296,0.983,0.5849,1.4907,0.8836,2.0758,1.0108,1.7996,0.5452,0.2686,1.0637,0.6044,0.4195,1.4945,1.366,1.0407,0.7862,0.7683,0.6374,1.6683,1.4198,0.9804,0.2641,1.5367,0.5099,0.8332,1.5844,0.6849,1.7893,1.1676,-0.0631,0.8451,1.7508,1.319,1.277,0.3346,1.1359,2.6043,0.1705,0.6028,1.8596,1.9976,1.6804,2.2183,1.994,0.2798,BRCACancer
