	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario1_REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE_weka_svm_weights_r_svm_rbf_Training_Data	0.5990950226244344	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4245741427083371	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	98.21655916012826	0.4609201340119491	99.2651647743509	84	40	-0.0117647058823529
utahontario1_REACTOME_COPI_MEDIATED_TRANSPORT_weka_svm_weights_r_svm_rbf	0.5351170568561873	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4464875334338915	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.33989680403212	0.4799576369169534	99.9124307264818	23	13	0.0
utahontario1_REACTOME_COPI_MEDIATED_TRANSPORT_weka_svm_weights_r_svm_rbf_Training_Data	0.4980392156862745	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.047044632086851675	0.4409059261914776	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	101.99458381426784	0.4751232230249999	102.32398530994656	82	42	-0.03529411764705881
utahontario1_REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY_weka_svm_weights_r_svm_rbf	0.49163879598662213	0.6388888888888888	0.36111111111111116	0.0	50	0.36111111111111116	0.0	0.45710404395265936	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	98.63065175508486	0.48745988578145594	101.47416839312743	23	13	0.0
utahontario1_REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY_weka_svm_weights_r_svm_rbf_Training_Data	0.6114630467571645	0.6693548387096774	0.3145161290322581	-0.016129032258064502	50	0.3306451612903226	0.1175182481751824	0.41451235664744385	12.0	5.0	7.0	112.0	78.0	34.0	39.0	5.0	34.0	85.0	78.0	7.0	0.0967741935483871	0.4166666666666667	0.5833333333333334	0.9032258064516129	0.6964285714285714	0.30357142857142855	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9176470588235294	0.08235294117647059	95.88897039176291	0.460732780520409	99.22481575542889	83	41	0.045852187028657454
utahontario1_REACTOME_CREB_PHOPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS_weka_svm_weights_r_svm_rbf	0.7123745819397993	0.6944444444444444	0.36111111111111116	0.05555555555555558	NA	0.3055555555555556	0.18852459016393439	0.4275876897013701	2.0	2.0	0.0	34.0	23.0	11.0	13.0	2.0	11.0	23.0	23.0	0.0	0.05555555555555555	1.0	0.0	0.9444444444444444	0.6764705882352942	0.3235294117647059	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	1.0	0.0	92.26182326679407	0.4539075958108396	94.48961269580018	25	11	0.15384615384615374
utahontario1_REACTOME_CREB_PHOPHORYLATION_THROUGH_THE_ACTIVATION_OF_RAS_weka_svm_weights_r_svm_rbf_Training_Data	0.624132730015083	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.03482179434657944	0.41673221910487646	1.0	1.0	0.0	123.0	85.0	38.0	39.0	1.0	38.0	85.0	85.0	0.0	0.008064516129032258	1.0	0.0	0.9919354838709677	0.6910569105691057	0.3089430894308943	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	1.0	0.0	96.40249024718084	0.4560290848689194	98.21181352480512	86	38	0.02564102564102555
utahontario1_REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_weka_svm_weights_r_svm_rbf	0.34448160535117056	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.45087449210546526	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.28648347007515	0.4880175559494164	101.5902581846817	23	13	0.0
utahontario1_REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_weka_svm_weights_r_svm_rbf_Training_Data	0.49984917043740573	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	-0.01597705858254827	0.43111904864367223	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	99.73058951745246	0.46778689278080965	100.74401087014543	85	39	0.0
utahontario1_REACTOME_CRMPS_IN_SEMA3A_SIGNALING_weka_svm_weights_r_svm_rbf	0.5852842809364549	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4450221371012241	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.02370403067424	0.48068348596324695	100.06353019230451	23	13	0.0
utahontario1_REACTOME_CRMPS_IN_SEMA3A_SIGNALING_weka_svm_weights_r_svm_rbf_Training_Data	0.4316742081447964	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43515323746723394	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.66381673361072	0.46894854335062214	100.99418747714013	85	39	0.0
utahontario1_REACTOME_CTLA4_INHIBITORY_SIGNALING_weka_svm_weights_r_svm_rbf	0.49163879598662213	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.45053917980143166	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	97.2141321716654	0.4823627468674454	100.4131007082362	23	13	0.0
utahontario1_REACTOME_CTLA4_INHIBITORY_SIGNALING_weka_svm_weights_r_svm_rbf_Training_Data	0.5067873303167421	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4308923554628904	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	99.67814867859347	0.47019787246293526	101.26324680225943	84	40	-0.0117647058823529
utahontario1_REACTOME_CYCLIN_A1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION_weka_svm_weights_r_svm_rbf	0.5518394648829431	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44760190635401237	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.5803482479951	0.4828626040203963	100.5171556066813	23	13	0.0
utahontario1_REACTOME_CYCLIN_A1_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION_weka_svm_weights_r_svm_rbf_Training_Data	0.4428355957767723	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43819456597907613	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.36736598840818	0.47053327529477695	101.33548017830825	85	39	0.0
utahontario1_REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION__weka_svm_weights_r_svm_rbf	0.4280936454849498	0.6388888888888888	0.36111111111111116	0.0	50	0.36111111111111116	0.0	0.4592129894085741	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	99.08570497017813	0.4963349103691597	103.32167577942661	23	13	0.0
utahontario1_REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION__weka_svm_weights_r_svm_rbf_Training_Data	0.6168929110105581	0.6532258064516129	0.3145161290322581	-0.032258064516129004	25	0.3467741935483871	-0.004048582995951556	0.42020671278803234	12.0	4.0	8.0	112.0	77.0	35.0	39.0	4.0	35.0	85.0	77.0	8.0	0.0967741935483871	0.3333333333333333	0.6666666666666666	0.9032258064516129	0.6875	0.3125	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9058823529411765	0.09411764705882353	97.20624342019872	0.46828260967526036	100.85076997129548	81	43	0.008446455505279005
utahontario1_REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE_weka_svm_weights_r_svm_rbf	0.6187290969899666	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4481822811551578	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.7055773848984	0.48235954090310956	100.41243332498198	23	13	0.0
utahontario1_REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE_weka_svm_weights_r_svm_rbf_Training_Data	0.4129713423831071	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.43855101524640705	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	101.44982324859146	0.47411912650231025	102.10774002270651	84	40	-0.0117647058823529
utahontario1_REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES_weka_svm_weights_r_svm_rbf	0.5819397993311036	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4465789340565602	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.35961857876568	0.48083102494617336	100.09424327462106	23	13	0.0
utahontario1_REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES_weka_svm_weights_r_svm_rbf_Training_Data	0.431975867269985	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4360159142101867	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.86337938436424	0.47039094909188983	101.304828373497	85	39	0.0
utahontario1_REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION_weka_svm_weights_r_svm_rbf	0.5050167224080268	0.5555555555555556	0.36111111111111116	-0.08333333333333326	NA	0.4444444444444444	-0.1566265060240962	0.45229889512273275	3.0	0.0	3.0	33.0	20.0	13.0	13.0	0.0	13.0	23.0	20.0	3.0	0.08333333333333333	0.0	1.0	0.9166666666666666	0.6060606060606061	0.3939393939393939	0.3611111111111111	0.0	1.0	0.6388888888888888	0.8695652173913043	0.13043478260869565	97.59383099809124	0.4909194836355798	102.19435035160608	20	16	-0.13043478260869568
utahontario1_REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION_weka_svm_weights_r_svm_rbf_Training_Data	0.5966817496229261	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.42302270798587227	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	97.85766641355157	0.46288997137430843	99.68939495204194	83	41	-0.02352941176470591
utahontario1_REACTOME_DARPP32_EVENTS_weka_svm_weights_r_svm_rbf	0.5317725752508361	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44659875941813243	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.36389635394403	0.4822436578377967	100.38831003191426	23	13	0.0
utahontario1_REACTOME_DARPP32_EVENTS_weka_svm_weights_r_svm_rbf_Training_Data	0.4193061840120664	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4387128803987209	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.48726744669261	0.47330683589306854	101.93280264153985	85	39	0.0
utahontario1_REACTOME_DEADENYLATION_OF_MRNA_weka_svm_weights_r_svm_rbf	0.49163879598662213	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.45458727649582037	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	98.08760161613286	0.48387383949052865	100.72766375591456	23	13	0.0
utahontario1_REACTOME_DEADENYLATION_OF_MRNA_weka_svm_weights_r_svm_rbf_Training_Data	0.5915535444947211	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4316217072015278	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	99.84686931176597	0.4668019014108527	100.53188012682328	83	41	-0.02352941176470591
utahontario1_REACTOME_DEATH_RECEPTOR_SIGNALLING_weka_svm_weights_r_svm_rbf	0.6755852842809364	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.44841300059766787	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.75536038132645	0.48238789658803977	100.41833610720353	23	13	0.0
utahontario1_REACTOME_DEATH_RECEPTOR_SIGNALLING_weka_svm_weights_r_svm_rbf_Training_Data	0.3975867269984917	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43765691616371827	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.24299168110657	0.47043485417540926	101.31428390609017	85	39	0.0
utahontario1_REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS_weka_svm_weights_r_svm_rbf	0.3879598662207358	0.4444444444444444	0.36111111111111116	-0.19444444444444442	NA	0.5555555555555556	-0.338289962825279	0.49583991295349045	7.0	0.0	7.0	29.0	16.0	13.0	13.0	0.0	13.0	23.0	16.0	7.0	0.19444444444444445	0.0	1.0	0.8055555555555556	0.5517241379310345	0.4482758620689655	0.3611111111111111	0.0	1.0	0.6388888888888888	0.6956521739130435	0.30434782608695654	106.98880140699922	0.5543840667724169	115.40572627006333	16	20	-0.30434782608695654
utahontario1_REACTOME_DEPOLARIZATION_OF_THE_PRESYNAPTIC_TERMINAL_TRIGGERS_THE_OPENING_OF_CALCIUM_CHANNELS_weka_svm_weights_r_svm_rbf_Training_Data	0.6838612368024133	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.05399061032863828	0.4065649129107871	5.0	3.0	2.0	119.0	83.0	36.0	39.0	3.0	36.0	85.0	83.0	2.0	0.04032258064516129	0.6	0.4	0.9596774193548387	0.6974789915966386	0.3025210084033613	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9764705882352941	0.023529411764705882	94.05049155046108	0.4541193468323709	97.80052652108112	86	38	0.05339366515837107
utahontario1_REACTOME_DIABETES_PATHWAYS_weka_svm_weights_r_svm_rbf	0.6321070234113713	0.5833333333333334	0.36111111111111116	-0.05555555555555547	50	0.41666666666666663	0.12802768166089973	0.4171422979093489	10.0	4.0	6.0	26.0	17.0	9.0	13.0	4.0	9.0	23.0	17.0	6.0	0.2777777777777778	0.4	0.6	0.7222222222222222	0.6538461538461539	0.34615384615384615	0.3611111111111111	0.3076923076923077	0.6923076923076923	0.6388888888888888	0.7391304347826086	0.2608695652173913	90.00799109463556	0.48713534409162007	101.40660878659241	21	15	0.04682274247491636
utahontario1_REACTOME_DIABETES_PATHWAYS_weka_svm_weights_r_svm_rbf_Training_Data	0.6989441930618401	0.7096774193548387	0.3145161290322581	0.024193548387096864	200	0.29032258064516125	0.2154582763337894	0.37631427431531567	21.0	12.0	9.0	103.0	76.0	27.0	39.0	12.0	27.0	85.0	76.0	9.0	0.1693548387096774	0.5714285714285714	0.42857142857142855	0.8306451612903226	0.7378640776699029	0.2621359223300971	0.31451612903225806	0.3076923076923077	0.6923076923076923	0.6854838709677419	0.8941176470588236	0.10588235294117647	87.05262395473046	0.4466629999126607	96.19470492427371	88	36	0.2018099547511314
utahontario1_REACTOME_DNA_REPAIR_weka_svm_weights_r_svm_rbf	0.6555183946488294	0.6666666666666666	0.36111111111111116	0.02777777777777779	100	0.33333333333333337	0.27759197324414714	0.42686565237536883	13.0	7.0	6.0	23.0	17.0	6.0	13.0	7.0	6.0	23.0	17.0	6.0	0.3611111111111111	0.5384615384615384	0.46153846153846156	0.6388888888888888	0.7391304347826086	0.2608695652173913	0.3611111111111111	0.5384615384615384	0.46153846153846156	0.6388888888888888	0.7391304347826086	0.2608695652173913	92.10602720023732	0.4763596200100019	99.16343417487425	24	12	0.2775919732441472
utahontario1_REACTOME_DNA_REPAIR_weka_svm_weights_r_svm_rbf_Training_Data	0.7016591251885369	0.717741935483871	0.3145161290322581	0.032258064516129115	25	0.282258064516129	0.2764991896272285	0.36948847567797277	28.0	16.0	12.0	96.0	73.0	23.0	39.0	16.0	23.0	85.0	73.0	12.0	0.22580645161290322	0.5714285714285714	0.42857142857142855	0.7741935483870968	0.7604166666666666	0.23958333333333334	0.31451612903225806	0.41025641025641024	0.5897435897435898	0.6854838709677419	0.8588235294117647	0.1411764705882353	85.47361480593204	0.441218403452794	95.02214003756711	89	35	0.2690799396681749
utahontario1_REACTOME_DNA_REPLICATION_PRE_INITIATION_weka_svm_weights_r_svm_rbf	0.3946488294314381	0.6111111111111112	0.36111111111111116	-0.02777777777777768	25	0.38888888888888884	-0.06299212598425197	0.4676664044822062	3.0	1.0	2.0	33.0	21.0	12.0	13.0	1.0	12.0	23.0	21.0	2.0	0.08333333333333333	0.3333333333333333	0.6666666666666666	0.9166666666666666	0.6363636363636364	0.36363636363636365	0.3611111111111111	0.07692307692307693	0.9230769230769231	0.6388888888888888	0.9130434782608695	0.08695652173913043	100.90972260751705	0.4998663587635946	104.05681481240374	22	14	-0.010033444816053505
utahontario1_REACTOME_DNA_REPLICATION_PRE_INITIATION_weka_svm_weights_r_svm_rbf_Training_Data	0.6606334841628959	0.6290322580645161	0.3145161290322581	-0.056451612903225756	50	0.3709677419354839	-0.06776488206664186	0.41440611466144034	11.0	2.0	9.0	113.0	76.0	37.0	39.0	2.0	37.0	85.0	76.0	9.0	0.08870967741935484	0.18181818181818182	0.8181818181818182	0.9112903225806451	0.672566371681416	0.3274336283185841	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.8941176470588236	0.10588235294117647	95.86439347749996	0.4610706864680505	99.2975882101249	78	46	-0.054600301659125106
utahontario1_REACTOME_DNA_STRAND_ELONGATION_weka_svm_weights_r_svm_rbf	0.5317725752508361	0.5833333333333334	0.36111111111111116	-0.05555555555555547	NA	0.41666666666666663	-0.022727272727272554	0.44059380480398463	6.0	2.0	4.0	30.0	19.0	11.0	13.0	2.0	11.0	23.0	19.0	4.0	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6333333333333333	0.36666666666666664	0.3611111111111111	0.15384615384615385	0.8461538461538461	0.6388888888888888	0.8260869565217391	0.17391304347826086	95.0681900586516	0.504113938473738	104.94103037832532	21	15	-0.02006688963210701
utahontario1_REACTOME_DNA_STRAND_ELONGATION_weka_svm_weights_r_svm_rbf_Training_Data	0.6027149321266968	0.6048387096774194	0.3145161290322581	-0.08064516129032251	NA	0.3951612903225806	-0.1141894421564958	0.4304303834830489	10.0	0.0	10.0	114.0	75.0	39.0	39.0	0.0	39.0	85.0	75.0	10.0	0.08064516129032258	0.0	1.0	0.9193548387096774	0.6578947368421053	0.34210526315789475	0.31451612903225806	0.0	1.0	0.6854838709677419	0.8823529411764706	0.11764705882352941	99.57128089338407	0.47284243223340583	101.83278725406485	75	49	-0.11764705882352944
utahontario1_REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE_weka_svm_weights_r_svm_rbf	0.5585284280936454	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4479018312807919	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	96.64506391042956	0.4807254555686086	100.07226697439897	23	13	0.0
utahontario1_REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE_weka_svm_weights_r_svm_rbf_Training_Data	0.4443438914027149	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4379666228271252	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	101.31463599424056	0.47159467769515256	101.5640670340138	83	41	-0.02352941176470591
utahontario1_REACTOME_DOUBLE_STRAND_BREAK_REPAIR_weka_svm_weights_r_svm_rbf	0.5919732441471572	0.6388888888888888	0.36111111111111116	0.0	NA	0.36111111111111116	0.0	0.4406904224328365	0.0	0.0	0.0	36.0	23.0	13.0	13.0	0.0	13.0	23.0	23.0	0.0	0.0	NaN	NaN	1.0	0.6388888888888888	0.3611111111111111	0.3611111111111111	0.0	1.0	0.6388888888888888	1.0	0.0	95.08903752178556	0.4800381968583527	99.92920083064367	23	13	0.0
utahontario1_REACTOME_DOUBLE_STRAND_BREAK_REPAIR_weka_svm_weights_r_svm_rbf_Training_Data	0.6723981900452489	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.10244988864142528	0.40467768963465434	12.0	6.0	6.0	112.0	79.0	33.0	39.0	6.0	33.0	85.0	79.0	6.0	0.0967741935483871	0.5	0.5	0.9032258064516129	0.7053571428571429	0.29464285714285715	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9294117647058824	0.07058823529411765	93.61392097796629	0.44803371123647057	96.4899054923889	85	39	0.08325791855203635
utahontario1_REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING_weka_svm_weights_r_svm_rbf	0.6421404682274248	0.5833333333333334	0.36111111111111116	-0.05555555555555547	250	0.41666666666666663	0.08163265306122461	0.3974989126983995	12.0	5.0	7.0	24.0	16.0	8.0	13.0	5.0	8.0	23.0	16.0	7.0	0.3333333333333333	0.4166666666666667	0.5833333333333334	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.3611111111111111	0.38461538461538464	0.6153846153846154	0.6388888888888888	0.6956521739130435	0.30434782608695654	85.76948147814046	0.5302212430026442	110.3757688939057	21	15	0.08026755852842804
utahontario1_REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING_weka_svm_weights_r_svm_rbf_Training_Data	0.6850678733031674	0.7016129032258065	0.3145161290322581	0.016129032258064613	75	0.2983870967741935	0.30315917375455653	0.34786447811636356	38.0	20.0	18.0	86.0	67.0	19.0	39.0	20.0	19.0	85.0	67.0	18.0	0.3064516129032258	0.5263157894736842	0.47368421052631576	0.6935483870967742	0.7790697674418605	0.22093023255813954	0.31451612903225806	0.5128205128205128	0.48717948717948717	0.6854838709677419	0.788235294117647	0.21176470588235294	80.47134447868031	0.4814286523161994	103.68194177870807	87	37	0.3010558069381597
