	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario2_REACTOME_DOUBLE_STRAND_BREAK_REPAIR_weka_svm_weights_r_svm_rbf_Training_Data	0.6841628959276018	0.7016129032258065	0.3145161290322581	0.016129032258064613	NA	0.2983870967741935	0.08646762310973272	0.4092169014450187	6.0	4.0	2.0	118.0	83.0	35.0	39.0	4.0	35.0	85.0	83.0	2.0	0.04838709677419355	0.6666666666666666	0.3333333333333333	0.9516129032258065	0.7033898305084746	0.2966101694915254	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9764705882352941	0.023529411764705882	94.66397495079917	0.4485675954762359	96.60488442934582	87	37	0.07903469079939662
utahontario2_REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING_weka_svm_weights_r_svm_rbf	0.5393939393939394	0.5945945945945946	0.4054054054054054	0.0	275	0.4054054054054054	0.112	0.44167485189097544	10.0	5.0	5.0	27.0	17.0	10.0	15.0	5.0	10.0	22.0	17.0	5.0	0.2702702702702703	0.5	0.5	0.7297297297297297	0.6296296296296297	0.37037037037037035	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.7727272727272727	0.22727272727272727	91.44000161817468	0.5560134933765185	113.24235378470406	22	15	0.10606060606060597
utahontario2_REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING_weka_svm_weights_r_svm_rbf_Training_Data	0.6950226244343891	0.7096774193548387	0.3145161290322581	0.024193548387096864	125	0.29032258064516125	0.31722239216885906	0.3390317954122171	37.0	20.0	17.0	87.0	68.0	19.0	39.0	20.0	19.0	85.0	68.0	17.0	0.29838709677419356	0.5405405405405406	0.4594594594594595	0.7016129032258065	0.7816091954022989	0.21839080459770116	0.31451612903225806	0.5128205128205128	0.48717948717948717	0.6854838709677419	0.8	0.2	78.42808367664323	0.4690452733739321	101.01501954975738	88	36	0.3128205128205128
utahontario2_REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR_weka_svm_weights_r_svm_rbf	0.5121212121212121	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.053380782918149496	0.4721578964141189	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	97.75091026191872	0.5088062457042227	103.62773128760544	21	16	-0.045454545454545414
utahontario2_REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR_weka_svm_weights_r_svm_rbf_Training_Data	0.5852187028657617	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4247294823253521	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	98.25249380887334	0.4627525431549718	99.65979799189539	85	39	0.0
utahontario2_REACTOME_DOWNSTREAM_TCR_SIGNALING_weka_svm_weights_r_svm_rbf	0.5393939393939394	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.4553324528545767	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	94.2675365092043	0.49527219130037314	100.87127268507238	23	14	0.06666666666666665
utahontario2_REACTOME_DOWNSTREAM_TCR_SIGNALING_weka_svm_weights_r_svm_rbf_Training_Data	0.665761689291101	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.08722856091277123	0.401917397410887	12.0	6.0	6.0	112.0	79.0	33.0	39.0	6.0	33.0	85.0	79.0	6.0	0.0967741935483871	0.5	0.5	0.9032258064516129	0.7053571428571429	0.29464285714285715	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9294117647058824	0.07058823529411765	92.97538373034799	0.451181687838157	97.16786332719266	85	39	0.08325791855203635
utahontario2_REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION_weka_svm_weights_r_svm_rbf	0.4909090909090909	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.024604569420035357	0.4688552145895389	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	97.06715561731771	0.5073678830595858	103.33478233328147	22	15	0.021212121212121238
utahontario2_REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION_weka_svm_weights_r_svm_rbf_Training_Data	0.5372549019607844	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	0.005477308294209526	0.4272246526328188	6.0	2.0	4.0	118.0	81.0	37.0	39.0	2.0	37.0	85.0	81.0	4.0	0.04838709677419355	0.3333333333333333	0.6666666666666666	0.9516129032258065	0.6864406779661016	0.3135593220338983	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9529411764705882	0.047058823529411764	98.82970051429027	0.4678661448068658	100.76107882800764	83	41	0.004223227752639502
utahontario2_REACTOME_DUAL_INCISION_REACTION_IN_GG_NER_weka_svm_weights_r_svm_rbf	0.6272727272727273	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4621301764712344	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.67487010731578	0.49577313873946577	100.97329982614188	22	15	0.0
utahontario2_REACTOME_DUAL_INCISION_REACTION_IN_GG_NER_weka_svm_weights_r_svm_rbf_Training_Data	0.5493212669683258	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.42509041707752104	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	98.33598869439136	0.46161406622668427	99.41461213096416	85	39	0.0
utahontario2_REACTOME_DUAL_INCISION_REACTION_IN_TC_NER_weka_svm_weights_r_svm_rbf	0.5424242424242425	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.07829181494661919	0.45754851354432907	1.0	1.0	0.0	36.0	22.0	14.0	15.0	1.0	14.0	22.0	22.0	0.0	0.02702702702702703	1.0	0.0	0.972972972972973	0.6111111111111112	0.3888888888888889	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	1.0	0.0	94.72632783995219	0.49705648919514617	101.23467770287175	23	14	0.06666666666666665
utahontario2_REACTOME_DUAL_INCISION_REACTION_IN_TC_NER_weka_svm_weights_r_svm_rbf_Training_Data	0.5785822021116139	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.42858078866541255	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	99.14341489648223	0.46351335760523765	99.82364931058478	85	39	0.0
utahontario2_REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION_weka_svm_weights_r_svm_rbf	0.6272727272727273	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4616579506431796	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.57710513315754	0.49743921066298796	101.31262595480922	22	15	0.0
utahontario2_REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION_weka_svm_weights_r_svm_rbf_Training_Data	0.4343891402714933	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4398728322514985	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	101.75559862448054	0.47424330169687595	102.13448277104808	83	41	-0.02352941176470591
utahontario2_REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION_weka_svm_weights_r_svm_rbf	0.5333333333333333	0.5675675675675675	0.4054054054054054	-0.027027027027027084	NA	0.43243243243243246	-0.053380782918149496	0.45804208514289757	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	94.82851203173615	0.5077688496042366	103.41644653000705	21	16	-0.045454545454545414
utahontario2_REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION_weka_svm_weights_r_svm_rbf_Training_Data	0.6087481146304675	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.03665338645418301	0.41521850300444596	3.0	2.0	1.0	121.0	84.0	37.0	39.0	2.0	37.0	85.0	84.0	1.0	0.024193548387096774	0.6666666666666666	0.3333333333333333	0.9758064516129032	0.6942148760330579	0.30578512396694213	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9882352941176471	0.011764705882352941	96.05232293369066	0.4568605080951403	98.39087136467353	86	38	0.03951734539969842
utahontario2_REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S_weka_svm_weights_r_svm_rbf	0.4818181818181818	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46380020308746434	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.02061593331577	0.5078792172591575	103.43892492877582	22	15	0.0
utahontario2_REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S_weka_svm_weights_r_svm_rbf_Training_Data	0.62473604826546	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.06987761547572073	0.41553911471119764	5.0	3.0	2.0	119.0	83.0	36.0	39.0	3.0	36.0	85.0	83.0	2.0	0.04032258064516129	0.6	0.4	0.9596774193548387	0.6974789915966386	0.3025210084033613	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9764705882352941	0.023529411764705882	96.1264899059484	0.4532396808377648	97.61107897158722	86	38	0.05339366515837107
utahontario2_REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE_weka_svm_weights_r_svm_rbf	0.5272727272727272	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	0.12203389830508463	0.4675389827793075	4.0	3.0	1.0	33.0	21.0	12.0	15.0	3.0	12.0	22.0	21.0	1.0	0.10810810810810811	0.75	0.25	0.8918918918918919	0.6363636363636364	0.36363636363636365	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9545454545454546	0.045454545454545456	96.79465597568732	0.49530395125464155	100.87774118272628	24	13	0.15454545454545454
utahontario2_REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE_weka_svm_weights_r_svm_rbf_Training_Data	0.7108597285067874	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.13134851138353754	0.38963749930999675	17.0	8.0	9.0	107.0	76.0	31.0	39.0	8.0	31.0	85.0	76.0	9.0	0.13709677419354838	0.47058823529411764	0.5294117647058824	0.8629032258064516	0.7102803738317757	0.2897196261682243	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8941176470588236	0.10588235294117647	90.13468002989922	0.44056588240300665	94.88161111564287	84	40	0.09924585218702875
utahontario2_REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS_weka_svm_weights_r_svm_rbf	0.709090909090909	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4529965543656342	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	93.78393514341607	0.489795472148355	99.75583830230943	22	15	0.0
utahontario2_REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5309200603318251	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4340114679221812	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	100.39969166147709	0.4732531616334223	101.9212431894032	83	41	-0.02352941176470591
utahontario2_REACTOME_EGFR_DOWNREGULATION_weka_svm_weights_r_svm_rbf	0.5909090909090909	0.5405405405405406	0.4054054054054054	-0.05405405405405406	NA	0.45945945945945943	0.015649452269170746	0.4525778372928459	12.0	5.0	7.0	25.0	15.0	10.0	15.0	5.0	10.0	22.0	15.0	7.0	0.32432432432432434	0.4166666666666667	0.5833333333333334	0.6756756756756757	0.6	0.4	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.6818181818181818	0.3181818181818182	93.69724809376994	0.5076598872853055	103.3942543537081	20	17	0.015151515151515138
utahontario2_REACTOME_EGFR_DOWNREGULATION_weka_svm_weights_r_svm_rbf_Training_Data	0.7444947209653092	0.7096774193548387	0.3145161290322581	0.024193548387096864	NA	0.29032258064516125	0.17659727207465922	0.3897701053523713	15.0	9.0	6.0	109.0	79.0	30.0	39.0	9.0	30.0	85.0	79.0	6.0	0.12096774193548387	0.6	0.4	0.8790322580645161	0.7247706422018348	0.27522935779816515	0.31451612903225806	0.23076923076923078	0.7692307692307693	0.6854838709677419	0.9294117647058824	0.07058823529411765	90.16535573031466	0.43378853338987855	93.42202057733064	88	36	0.16018099547511322
utahontario2_REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS_weka_svm_weights_r_svm_rbf	0.3212121212121213	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4705161289612367	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.41101493415557	0.5045204946934154	102.75485942751492	22	15	0.0
utahontario2_REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS_weka_svm_weights_r_svm_rbf_Training_Data	0.4401206636500754	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4338999976795625	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.37390529679432	0.4665609260517623	100.47998293908611	85	39	0.0
utahontario2_REACTOME_ELECTRON_TRANSPORT_CHAIN_weka_svm_weights_r_svm_rbf	0.6575757575757575	0.5405405405405406	0.4054054054054054	-0.05405405405405406	25	0.45945945945945943	-0.07890222984562592	0.45010699285567224	4.0	1.0	3.0	33.0	19.0	14.0	15.0	1.0	14.0	22.0	19.0	3.0	0.10810810810810811	0.25	0.75	0.8918918918918919	0.5757575757575758	0.42424242424242425	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.8636363636363636	0.13636363636363635	93.18570885089454	0.5012984660975348	102.09863416229088	20	17	-0.0696969696969697
utahontario2_REACTOME_ELECTRON_TRANSPORT_CHAIN_weka_svm_weights_r_svm_rbf_Training_Data	0.6630467571644042	0.6854838709677419	0.3145161290322581	0.0	25	0.3145161290322581	0.1612673549305804	0.387730859147311	16.0	8.0	8.0	108.0	77.0	31.0	39.0	8.0	31.0	85.0	77.0	8.0	0.12903225806451613	0.5	0.5	0.8709677419354839	0.7129629629629629	0.28703703703703703	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9058823529411765	0.09411764705882353	89.69361775714525	0.4481218678075813	96.50889116021182	85	39	0.11101055806938165
utahontario2_REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS_weka_svm_weights_r_svm_rbf	0.6121212121212121	0.5405405405405406	0.4054054054054054	-0.05405405405405406	25	0.45945945945945943	0.015649452269170746	0.4427116847638362	12.0	5.0	7.0	25.0	15.0	10.0	15.0	5.0	10.0	22.0	15.0	7.0	0.32432432432432434	0.4166666666666667	0.5833333333333334	0.6756756756756757	0.6	0.4	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.6818181818181818	0.3181818181818182	91.6546572617239	0.5191590605246164	105.73627205599402	20	17	0.015151515151515138
utahontario2_REACTOME_ELONGATION_AND_PROCESSING_OF_CAPPED_TRANSCRIPTS_weka_svm_weights_r_svm_rbf_Training_Data	0.7444947209653092	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	0.25786593707250344	0.3608447239883059	21.0	12.0	9.0	103.0	76.0	27.0	39.0	12.0	27.0	85.0	76.0	9.0	0.1693548387096774	0.5714285714285714	0.42857142857142855	0.8306451612903226	0.7378640776699029	0.2621359223300971	0.31451612903225806	0.3076923076923077	0.6923076923076923	0.6854838709677419	0.8941176470588236	0.10588235294117647	83.47405933659009	0.4272929695114112	92.02311614439549	88	36	0.2018099547511314
utahontario2_REACTOME_ENDOGENOUS_STEROLS_weka_svm_weights_r_svm_rbf	0.4393939393939394	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4689383426340391	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.08436562710449	0.5051708409586777	102.88731438181136	22	15	0.0
utahontario2_REACTOME_ENDOGENOUS_STEROLS_weka_svm_weights_r_svm_rbf_Training_Data	0.5245852187028659	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.047044632086851675	0.4343358938904106	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	100.47474098524991	0.47046821123012417	101.32146778305348	82	42	-0.03529411764705881
utahontario2_REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK_weka_svm_weights_r_svm_rbf	0.5515151515151515	0.5135135135135135	0.4054054054054054	-0.08108108108108114	NA	0.4864864864864865	-0.07766990291262135	0.4625168020419339	9.0	3.0	6.0	28.0	16.0	12.0	15.0	3.0	12.0	22.0	16.0	6.0	0.24324324324324326	0.3333333333333333	0.6666666666666666	0.7567567567567568	0.5714285714285714	0.42857142857142855	0.40540540540540543	0.2	0.8	0.5945945945945946	0.7272727272727273	0.2727272727272727	95.75491324914067	0.5114937314915784	104.17508709811813	19	18	-0.07272727272727275
utahontario2_REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK_weka_svm_weights_r_svm_rbf_Training_Data	0.6549019607843137	0.6532258064516129	0.3145161290322581	-0.032258064516129004	NA	0.3467741935483871	-0.028030003947887884	0.41690731630646005	4.0	0.0	4.0	120.0	81.0	39.0	39.0	0.0	39.0	85.0	81.0	4.0	0.03225806451612903	0.0	1.0	0.967741935483871	0.675	0.325	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9529411764705882	0.047058823529411764	96.44299540971477	0.46383212291347786	99.89229957884577	81	43	-0.04705882352941182
utahontario2_REACTOME_ERKS_ARE_INACTIVATED_weka_svm_weights_r_svm_rbf	0.5393939393939394	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4665707906800277	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.59421104035579	0.49518295769789994	100.85309862400888	22	15	0.0
utahontario2_REACTOME_ERKS_ARE_INACTIVATED_weka_svm_weights_r_svm_rbf_Training_Data	0.5354449472096532	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.012749003984063966	0.4336413161630252	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	100.31406460958114	0.4708208794480939	101.39741948527733	82	42	-0.03529411764705881
utahontario2_REACTOME_ERK_MAPK_TARGETS_weka_svm_weights_r_svm_rbf	0.5212121212121212	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46577684594974533	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.42984056032746	0.49697593372473203	101.2182711026928	22	15	0.0
utahontario2_REACTOME_ERK_MAPK_TARGETS_weka_svm_weights_r_svm_rbf_Training_Data	0.6165912518853697	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.0028146361077602627	0.4170918791454857	3.0	1.0	2.0	121.0	83.0	38.0	39.0	1.0	38.0	85.0	83.0	2.0	0.024193548387096774	0.3333333333333333	0.6666666666666666	0.9758064516129032	0.6859504132231405	0.3140495867768595	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9764705882352941	0.023529411764705882	96.48569025420598	0.45538475531784267	98.07304874900785	84	40	0.002111613876319751
utahontario2_REACTOME_ETHANOL_OXIDATION_weka_svm_weights_r_svm_rbf	0.296969696969697	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4766237491110482	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	98.67547632241642	0.5094425198941087	103.75732020545271	22	15	0.0
utahontario2_REACTOME_ETHANOL_OXIDATION_weka_svm_weights_r_svm_rbf_Training_Data	0.525188536953243	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4345360555268964	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.52104429304461	0.4664089710408133	100.44725744482564	85	39	0.0
utahontario2_REACTOME_EXTENSION_OF_TELOMERES_weka_svm_weights_r_svm_rbf	0.4121212121212121	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46653587488854414	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.58698241953644	0.5021950450822302	102.28123892960372	22	15	0.0
utahontario2_REACTOME_EXTENSION_OF_TELOMERES_weka_svm_weights_r_svm_rbf_Training_Data	0.6283559577677225	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.047044632086851675	0.4291289789229025	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	99.27022751986131	0.46252480252081823	99.61075107485513	82	42	-0.03529411764705881
utahontario2_REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS_weka_svm_weights_r_svm_rbf	0.4090909090909091	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4739804987480634	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	98.12824385845845	0.5053932576439298	102.93261362231358	22	15	0.0
utahontario2_REACTOME_FACILITATIVE_NA_INDEPENDENT_GLUCOSE_TRANSPORTERS_weka_svm_weights_r_svm_rbf_Training_Data	0.44343891402714936	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43666541747549587	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.01362870354089	0.47099325378505486	101.43454254781824	85	39	0.0
utahontario2_REACTOME_FANCONI_ANEMIA_PATHWAY_weka_svm_weights_r_svm_rbf	0.6303030303030303	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.44860595088425714	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	92.87494793773068	0.4833529724419381	98.44370498234004	22	15	0.0
