	AUC
Visvader_BIOCARTA_P38MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_BIOCARTA_PS1_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_BIOCARTA_SPPA_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_BIOCARTA_STATHMIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_BIOCARTA_TCR_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_BIOCARTA_VDR_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_COLORECTAL_CANCER_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_GAP_JUNCTION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_LONG_TERM_DEPRESSION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_P53_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_PURINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_RNA_POLYMERASE_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_SPLICEOSOME_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION__weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_DNA_REPLICATION_PRE_INITIATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_DOWN_STREAM_SIGNAL_TRANSDUCTION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_DUAL_INCISION_REACTION_IN_TC_NER_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_ERKS_ARE_INACTIVATED_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_FORMATION_AND_MATURATION_OF_MRNA_TRANSCRIPT_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_FORMATION_OF_A_POOL_OF_FREE_40S_SUBUNITS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_FORMATION_OF_THE_EARLY_ELONGATION_COMPLEX_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_FRS2_MEDIATED_ACTIVATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_G2_M_CHECKPOINTS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_HIV1_TRANSCRIPTION_ELONGATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_INFLUENZA_LIFE_CYCLE_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_LATE_PHASE_OF_HIV_LIFE_CYCLE_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_MITOTIC_PROMETAPHASE_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_ORC1_REMOVAL_FROM_CHROMATIN_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_PLATELET_ACTIVATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_REV_MEDIATED_NUCLEAR_EXPORT_OF_HIV1_RNA_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_2_PROMOTER_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_SEMAPHORIN_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_SHC_MEDIATED_SIGNALLING_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_SIGNALING_BY_ROBO_RECEPTOR_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_SIGNALLING_TO_ERKS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_TRANSLATION_INITIATION_COMPLEX_FORMATION_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_TRANSPORT_OF_THE_SLBP_INDEPENDENT_MATURE_MRNA_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_REACTOME_VPR_MEDIATED_NUCLEAR_IMPORT_OF_PICS_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_SA_G1_AND_S_PHASES_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_ST_STAT3_PATHWAY_weka_svm_weights_r_svm_rbf	0.786666666667
Visvader_BIOCARTA_ATM_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_CCR5_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_CERAMIDE_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_GPCR_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_HER2_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_HIF_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_PROTEASOME_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_TFF_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_TNFR1_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_TPO_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_ABC_TRANSPORTERS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_ACUTE_MYELOID_LEUKEMIA_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_DORSO_VENTRAL_AXIS_FORMATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_GNRH_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_HEPATITIS_C_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_INSULIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_LYSOSOME_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_MISMATCH_REPAIR_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_OOCYTE_MEIOSIS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_KEGG_PHAGOSOME_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_ACTIVATION_OF_NMDA_RECEPTOR_UPON_GLUTAMATE_BINDING_AND_POSTSYNAPTIC_EVENTS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_BASE_EXCISION_REPAIR_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_CD28_CO_STIMULATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_CLASSICAL_ANTIBODY_MEDIATED_COMPLEMENT_ACTIVATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_GAB1_SIGNALOSOME_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_GENERIC_TRANSCRIPTION_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_GLUCAGON_SIGNALING_IN_METABOLIC_REGULATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_HIV_INFECTION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_HIV_LIFE_CYCLE_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_LAGGING_STRAND_SYNTHESIS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_METABOLISM_OF_PROTEINS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_METABOLISM_OF_RNA_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_MICRORNA_BIOGENESIS_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_MRNA_3_END_PROCESSING_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_M_G1_TRANSITION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_NEURORANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_P75NTR_SIGNALS_VIA_NFKB_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_PURINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_REGULATION_OF_RHEB_GTPASE_ACTIVITY_BY_AMPK_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES_weka_svm_weights_r_svm_rbf	0.773333333333
Visvader_BIOCARTA_CALCINEURIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_CARM_ER_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_CBL_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_COMP_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_EGFR_SMRTE_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_FCER1_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_LONGEVITY_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_PPARA_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_VEGF_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_ADHERENS_JUNCTION_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_BASE_EXCISION_REPAIR_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_GASTRIC_ACID_SECRETION_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_HEMATOPOIETIC_CELL_LINEAGE_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_LYSINE_DEGRADATION_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_NITROGEN_METABOLISM_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_N_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_PRIMARY_IMMUNODEFICIENCY_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_PROTEIN_EXPORT_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_TGF_BETA_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_CLASS_A1_RHODOPSIN_LIKE_RECEPTORS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_DUAL_INCISION_REACTION_IN_GG_NER_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_ERK_MAPK_TARGETS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_FRS2MEDIATED_CASCADE_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_GAP_JUNCTION_ASSEMBLY_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_GS_ALPHA_MEDIATED_EVENTS_IN_GLUCAGON_SIGNALLING_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_G_ALPHA_I_SIGNALLING_EVENTS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_PI3K_AKT_SIGNALLING_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_PYRUVATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_REMOVAL_OF_DNA_PATCH_CONTAINING_ABASIC_RESIDUE_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_RNA_POLYMERASE_I_CHAIN_ELONGATION_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_SYNTHESIS_OF_GPI_ANCHORED_PROTEINS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_TRANSLATION_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS_weka_svm_weights_r_svm_rbf	0.76
Visvader_REACTOME_TRKA_SIGNALLING_FROM_THE_PLASMA_MEMBRANE_weka_svm_weights_r_svm_rbf	0.76
Visvader_ST_B_CELL_ANTIGEN_RECEPTOR_weka_svm_weights_r_svm_rbf	0.76
Visvader_ST_FAS_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.76
Visvader_BIOCARTA_BAD_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_CASPASE_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_CFTR_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_CLASSIC_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_EPO_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_G1_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_GH_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_MTA3_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_NGF_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_PAR1_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_PTC1_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_RHO_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_BIOCARTA_RNA_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_CHAGAS_DISEASE_AMERICAN_TRYPANOSOMIASIS_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_ETHER_LIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_HUNTINGTONS_DISEASE_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_MALARIA_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_PANCREATIC_SECRETION_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_RIBOSOME_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_ACTIVATION_OF_RAC_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_APCDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_DEATH_RECEPTOR_SIGNALLING_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_FORMATION_OF_THE_TERNARY_COMPLEX_AND_SUBSEQUENTLY_THE_43S_COMPLEX_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_G_PROTEIN_ACTIVATION_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_INTRINSIC_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_NEP_NS2_INTERACTS_WITH_THE_CELLULAR_EXPORT_MACHINERY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_PEPTIDE_CHAIN_ELONGATION_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_PHASE_1_FUNCTIONALIZATION_OF_COMPOUNDS_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_PHOSPHOLIPASE_CMEDIATED_CASCADE_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_PLC_BETA_MEDIATED_EVENTS_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_ACETYLCHOLINE_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_SIGNALING_BY_BMP_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_TELOMERE_MAINTENANCE_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_SA_PTEN_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_ST_INTERLEUKIN_4_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_ST_P38_MAPK_PATHWAY_weka_svm_weights_r_svm_rbf	0.746666666667
Visvader_REACTOME_MYOGENESSIS_weka_svm_weights_r_svm_rbf	0.74
Visvader_BIOCARTA_BIOPEPTIDES_PATHWAY_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_BIOCARTA_CCR3_PATHWAY_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_BIOCARTA_GLYCOLYSIS_PATHWAY_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_KEGG_ENDOCRINE_AND_OTHER_FACTOR_REGULATED_CALCIUM_REABSORPTION_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_KEGG_MEASLES_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_KEGG_NOTCH_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_KEGG_TIGHT_JUNCTION_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_KEGG_TOXOPLASMOSIS_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_APOPTOTIC_EXECUTION_PHASE_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_BETACATENIN_PHOSPHORYLATION_CASCADE_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_FORMATION_OF_PLATELET_PLUG_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_G1_PHASE_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_GLUCOSE_TRANSPORT_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_G_ALPHA_S_SIGNALLING_EVENTS_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_HDL_MEDIATED_LIPID_TRANSPORT_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_METABOLISM_OF_AMINO_ACIDS_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_PI3K_CASCADE_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_SIGNALING_BY_WNT_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_STABILIZATION_OF_P53_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_SIG_CD40PATHWAYMAP_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_ST_DIFFERENTIATION_PATHWAY_IN_PC12_CELLS_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_ST_T_CELL_SIGNAL_TRANSDUCTION_weka_svm_weights_r_svm_rbf	0.733333333333
Visvader_BIOCARTA_41BB_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_ETS_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_GCR_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_IL17_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_IL2RB_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_LAIR_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_PDGF_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_BIOCARTA_TCRA_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_KEGG_GLYCEROPHOSPHOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.72
Visvader_KEGG_MELANOGENESIS_weka_svm_weights_r_svm_rbf	0.72
Visvader_KEGG_OXIDATIVE_PHOSPHORYLATION_weka_svm_weights_r_svm_rbf	0.72
